Scenario,Hotel Name,Stars_Clean,District,Address,Room_Class,Room Type,Bed_Class,Bed Type,Final Price,Original Price,Discount %,Rating_Clean,Review Count,Location_Clean,Distance_KM,Free_Cancel_Bool,Breakfast_Bool,Badge_Clean,Adults,Children,Total_Guests,Check-in
Random_5A_0C_4R,NamiStay Homes Center Sai Gon,3.0,Quận 1,"Quận 1, TP. Hồ Chí Minh",Standard/Superior,Phòng Superior Có Giường Cỡ Queen,Double/Large,Phòng Superior Có Giường Cỡ Queen,2497500,4162500,40.0,8.9,77.0,,2.0,1,0,No Deal,5,0,5,12/17/2025
Random_5A_0C_4R,Hoang Phi Saigon Hotel & Spa,3.0,Quận 1,"Quận 1, TP. Hồ Chí Minh (Pham Ngu Lao)",Deluxe,Phòng Deluxe Có Giường Cỡ King,Double/Large,Phòng Deluxe Có Giường Cỡ King,4042500,8085000,50.0,7.9,128.0,,1.3,1,0,Ưu Đãi Cuối Năm,5,0,5,12/17/2025
Random_5A_0C_4R,2br-Vibrant Home-Sunrise North-D7-Hana's Apart,3.0,Quận 7,"Quận 7, TP. Hồ Chí Minh",Family/Large,Căn hộ Gia đình 2 Phòng ngủ,Double/Large,"3 giường (1 giường sofa, 2 giường đôi lớn)",2350000,2350000,0.0,4.0,3.0,,3.6,0,0,No Deal,5,0,5,12/17/2025
Random_5A_0C_4R,Tan Da Hotel,1.0,Quận 5,"Quận 5, TP. Hồ Chí Minh",Standard/Superior,Phòng Tiêu Chuẩn 2 Giường Đơn,Single/Twin,Phòng Tiêu Chuẩn 2 Giường Đơn,2656087,2656087,0.0,6.8,46.0,,4.7,0,0,No Deal,5,0,5,12/17/2025
Random_5A_0C_4R,ALLEN and Company Serviced Residences - VINHOMES CENTRAL PARK and more,4.0,Quận Bình,"Quận Bình Thạnh, TP. Hồ Chí Minh (Hàng Xanh)",Family/Large,Căn Hộ 3 Phòng Ngủ Có Ban Công,Double/Large,"4 giường (1 giường đôi, 1 giường sofa, 2 giường đôi lớn)",3828000,3828000,0.0,8.9,15.0,9.4,3.1,0,0,No Deal,5,0,5,12/17/2025
Random_5A_0C_4R,Nhật Hoàng Hotel Q4 -by BAY LUXURY,1.0,Quận 4,"Quận 4, TP. Hồ Chí Minh",Standard/Superior,Phòng Tiêu Chuẩn Có Giường Cỡ Queen,Double/Large,Phòng Tiêu Chuẩn Có Giường Cỡ Queen,2020000,2020000,0.0,6.6,5.0,,1.7,0,0,No Deal,5,0,5,12/17/2025
Random_5A_0C_4R,Pullman Saigon Centre,5.0,Quận 1,"Quận 1, TP. Hồ Chí Minh",Premium/Luxury,Phòng Executive có giường cỡ King với quyền lui tới Executive Lounge,Double/Large,Phòng Executive có giường cỡ King với quyền lui tới Executive Lounge,27900000,27900000,0.0,8.5,660.0,,1.5,0,1,No Deal,5,0,5,12/17/2025
Random_5A_0C_4R,A&E Guesthouse - Near Bui Vien Walking Street,3.0,Quận 1,"Quận 1, TP. Hồ Chí Minh (Pham Ngu Lao)",Deluxe,Phòng Deluxe Giường Đôi,Double/Large,1 giường đôi lớn,2664900,2664900,0.0,8.4,29.0,,1.4,0,0,No Deal,5,0,5,12/17/2025
Random_5A_0C_4R,Landmark Nova Vinhome Central Park Apartment,4.0,Quận Bình,"Quận Bình Thạnh, TP. Hồ Chí Minh (Hàng Xanh)",Family/Large,Căn Hộ 3 Phòng Ngủ,Double/Large,3 giường đôi lớn,5310000,9000000,41.0,10.0,3.0,,3.0,1,0,No Deal,5,0,5,12/17/2025
Random_5A_0C_4R,EROS HOTEL 2 - Love Hotel,3.0,Quận 3,"Quận 3, TP. Hồ Chí Minh",Standard/Superior,Phòng Tiêu Chuẩn Giường Đôi,Double/Large,Phòng Tiêu Chuẩn Giường Đôi,2253300,2590000,13.0,7.3,51.0,,2.1,0,0,No Deal,5,0,5,12/17/2025
Random_5A_0C_4R,Bros Hotel - Nguyễn Trãi,2.0,Quận 1,"Quận 1, TP. Hồ Chí Minh",Standard/Superior,Phòng Tiêu Chuẩn Giường Đôi,Double/Large,Phòng Tiêu Chuẩn Giường Đôi,3603750,4805000,25.0,8.1,24.0,9.3,2.0,1,0,Ưu Đãi Cuối Năm,5,0,5,12/17/2025
Random_5A_0C_4R,New Sun Hotel Phu Nhuan,3.0,Quận Phú,"Quận Phú Nhuận, TP. Hồ Chí Minh",Standard/Superior,Phòng Superior Giường Đôi,Double/Large,Phòng Superior Giường Đôi,2697054,4025454,33.0,6.3,31.0,,2.5,0,0,No Deal,5,0,5,12/17/2025
Random_5A_0C_4R,Hotel Nikko Saigon,5.0,Quận 1,"Quận 1, TP. Hồ Chí Minh",Deluxe,Phòng Deluxe Có Giường Cỡ King,Double/Large,Phòng Deluxe Có Giường Cỡ King,23965084,32828884,27.0,9.0,1.142,,2.3,0,0,Ưu Đãi Cuối Năm,5,0,5,12/17/2025
Random_5A_0C_4R,HONG CUC Hotel,0.0,Quận 5,"Quận 5, TP. Hồ Chí Minh",Deluxe,Phòng Deluxe Giường Đôi,Double/Large,4 giường đôi lớn,1400000,1400000,0.0,6.4,34.0,,4.0,1,0,No Deal,5,0,5,12/17/2025
Random_5A_0C_4R,Ngọc Châu Hotel Hồ Chí Minh,0.0,Quận 10,"Quận 10, TP. Hồ Chí Minh",Standard/Superior,Phòng Giường Đôi,Double/Large,Phòng Giường Đôi,1883000,5380000,65.0,7.6,5.0,,2.7,0,0,Ưu Đãi Cuối Năm,5,0,5,12/17/2025
Random_5A_0C_4R,Lai Hotel Khách Sạn Lai Lai PREMIUM,5.0,Quận Phú,"Quận Phú Nhuận, TP. Hồ Chí Minh",Standard/Superior,Phòng Giường Đôi Có Phòng Tắm Riêng,Double/Large,Phòng Giường Đôi Có Phòng Tắm Riêng,2460000,2460000,0.0,4.0,2.0,,2.4,1,0,No Deal,5,0,5,12/17/2025
Random_5A_0C_4R,Landmark Phoenix Apartment,3.0,Quận Bình,"Quận Bình Thạnh, TP. Hồ Chí Minh (Hàng Xanh)",Family/Large,Căn hộ 3 Phòng ngủ có Tầm nhìn,Double/Large,3 giường đôi lớn,6000000,12000000,50.0,10.0,1.0,,3.2,1,0,Ưu Đãi Cuối Năm,5,0,5,12/17/2025
Random_5A_0C_4R,Chạm's Hotel & Homestay,5.0,Other,"Thảo Điền, TP. Hồ Chí Minh",Standard/Superior,Phòng Đơn Có Phòng Tắm Riêng,Single/Twin,1 giường đơn,4200000,8400000,50.0,9.3,24.0,9.7,4.5,1,0,Ưu Đãi Cuối Năm,5,0,5,12/17/2025
Random_5A_0C_4R,Midas Hotel 2,3.0,Quận Phú,"Quận Phú Nhuận, TP. Hồ Chí Minh",Deluxe,Phòng Deluxe Giường Đôi,Double/Large,4 giường đôi lớn,3300000,3300000,0.0,7.7,37.0,,2.7,0,0,No Deal,5,0,5,12/17/2025
Random_5A_0C_4R,Nguyên Hương Hotel,2.0,Other,TP. Hồ Chí Minh,Standard/Superior,Phòng Tiêu Chuẩn Giường Đôi,Double/Large,Phòng Tiêu Chuẩn Giường Đôi,2200000,2200000,0.0,7.5,4.0,,4.2,0,0,No Deal,5,0,5,12/17/2025
Random_5A_0C_4R,LEE HOTEL,1.0,Quận Bình,"Quận Bình Thạnh, TP. Hồ Chí Minh",Other,Phòng Tiêu Chuẩn Có Giường Cỡ King,Double/Large,2 giường đôi lớn,4200000,4200000,0.0,7.5,56.0,,4.8,1,0,No Deal,5,0,5,12/17/2025
Random_5A_0C_4R,C'Lavie Hotel - Saigon Airport Hotel,3.0,Quận 3,"Quận 3, TP. Hồ Chí Minh",Standard/Superior,Phòng Tiêu Chuẩn Giường Đôi,Double/Large,Phòng Tiêu Chuẩn Giường Đôi,2980800,4968000,40.0,7.9,170.0,,3.8,0,0,No Deal,5,0,5,12/17/2025
Random_5A_0C_4R,Midas Hotel,0.0,Quận 10,"Quận 10, TP. Hồ Chí Minh",Deluxe,Studio Deluxe Có Giường Cỡ King,Double/Large,Studio Deluxe Có Giường Cỡ King,3300000,3300000,0.0,6.0,84.0,,3.0,0,0,No Deal,5,0,5,12/17/2025
Random_5A_0C_4R,S79 Residence Bui Vien,3.0,Quận 1,"Quận 1, TP. Hồ Chí Minh (Pham Ngu Lao)",Family/Large,Phòng Gia Đình,Double/Large,"8 giường (4 giường đơn, 4 giường đôi)",6065280,6065280,0.0,1.0,1.0,,1.0,1,0,No Deal,5,0,5,12/17/2025
Random_5A_0C_4R,Van Giao Hotel,3.0,Quận Phú,"Quận Phú Nhuận, TP. Hồ Chí Minh",Standard/Superior,Phòng Tiêu Chuẩn Giường Đôi,Double/Large,Phòng Tiêu Chuẩn Giường Đôi,1638000,1638000,0.0,7.1,51.0,,4.3,1,0,No Deal,5,0,5,12/17/2025
Random_5A_0C_4R,Golden Sun Hotel Apartments 7 - Quận 7,0.0,Quận 7,"Quận 7, TP. Hồ Chí Minh",Standard/Superior,Phòng Tiêu Chuẩn Giường Đơn,Single/Twin,Phòng Tiêu Chuẩn Giường Đơn,2349000,2610000,10.0,7.8,5.0,,4.0,1,0,No Deal,5,0,5,12/17/2025
Random_5A_0C_4R,Khách Sạn Cường Thanh 1,0.0,Quận 10,"Quận 10, TP. Hồ Chí Minh",Other,Phòng Tiêu Chuẩn Có Giường Cỡ King,Double/Large,4 giường đôi cực lớn,1920000,1920000,0.0,5.0,14.0,,3.2,0,0,No Deal,5,0,5,12/17/2025
Random_5A_0C_4R,Khách sạn Minh Quang,0.0,Quận 10,"Quận 10, TP. Hồ Chí Minh",Standard/Superior,Phòng Giường Đôi,Double/Large,Phòng Giường Đôi,2178000,2178000,0.0,,,,3.7,1,0,No Deal,5,0,5,12/17/2025
Random_5A_0C_4R,La Cigale Residence,3.0,Quận 7,"Quận 7, TP. Hồ Chí Minh (Phú Mỹ Hưng)",Deluxe,Phòng Deluxe Giường Đôi,Double/Large,1 giường đôi lớn,3207600,3564000,10.0,7.9,18.0,,4.9,0,0,No Deal,5,0,5,12/17/2025
Random_5A_0C_4R,Lan Quế Phường Hotel,0.0,Other,TP. Hồ Chí Minh,Other,Phòng Tiêu Chuẩn Có Giường Cỡ King,Double/Large,1 giường đôi,1955000,1955000,0.0,10.0,2.0,,4.7,1,0,No Deal,5,0,5,12/17/2025
Random_5A_0C_4R,Lan Anh Hotel,3.0,Quận 1,"Quận 1, TP. Hồ Chí Minh (Pham Ngu Lao)",Deluxe,Phòng Deluxe Giường Đôi Có Bồn Tắm,Double/Large,Phòng Deluxe Giường Đôi Có Bồn Tắm,3411666,4013726,15.0,7.1,38.0,9.4,1.1,0,0,No Deal,5,0,5,12/17/2025
Random_5A_0C_4R,Metropole Thu Thiem Condo Apartment,4.0,Other,TP. Hồ Chí Minh,Family/Large,Căn Hộ 3 Phòng Ngủ,Double/Large,3 giường đôi lớn,5317500,7090000,25.0,,,,1.4,1,0,Ưu Đãi Cuối Năm,5,0,5,12/17/2025
Random_5A_0C_4R,Nhat Binh Hotel,1.0,Quận Bình,"Quận Bình Thạnh, TP. Hồ Chí Minh",Standard/Superior,Phòng Giường Đôi,Double/Large,Phòng Giường Đôi,1640000,1640000,0.0,7.5,36.0,,4.2,1,0,No Deal,5,0,5,12/17/2025
Random_5A_0C_4R,Ngoi Sao Nho HOTEL,2.0,Other,TP. Hồ Chí Minh,Family/Large,Phòng Gia Đình,Double/Large,2 giường đôi lớn,1950000,1950000,0.0,,,,4.6,0,0,No Deal,5,0,5,12/17/2025
Random_5A_0C_4R,Tulip Hotel,3.0,Other,TP. Hồ Chí Minh,Standard/Superior,Phòng Có Giường Cỡ King Với Ban Công,Double/Large,Phòng Có Giường Cỡ King Với Ban Công,3290000,3290000,0.0,9.0,1.0,,4.4,0,0,No Deal,5,0,5,12/17/2025
Random_5A_0C_4R,Ky Hoa Hotel Ho Chi Minh,3.0,Quận 10,"Quận 10, TP. Hồ Chí Minh",Standard/Superior,Phòng Superior Giường Đôi,Double/Large,Phòng Superior Giường Đôi,4104000,4104000,0.0,7.6,34.0,,2.8,0,1,No Deal,5,0,5,12/17/2025
Random_5A_0C_4R,Khách sạn phúc lâm,0.0,Quận 5,"Quận 5, TP. Hồ Chí Minh",Deluxe,Phòng Deluxe Giường Đôi,Double/Large,4 giường đôi lớn,1400000,1400000,0.0,6.1,6.0,,4.5,1,0,No Deal,5,0,5,12/17/2025
Random_5A_0C_4R,DAHLIALAND SAIGON HOTEL & SWIMMING PooL,4.0,Quận 1,"Quận 1, TP. Hồ Chí Minh",Deluxe,Phòng Deluxe 2 Giường Đơn,Single/Twin,Phòng Deluxe 2 Giường Đơn,5450979,10901956,50.0,8.5,630.0,,1.3,0,1,No Deal,5,0,5,12/17/2025
Random_5A_0C_4R,Bin Bin Hotel 16 Near Bui Vien Walking Street,2.0,Quận 1,"Quận 1, TP. Hồ Chí Minh",Deluxe,Phòng Deluxe Giường Đôi,Double/Large,2 giường đôi lớn,3060000,3060000,0.0,9.1,26.0,9.4,2.0,1,0,No Deal,5,0,5,12/17/2025
Random_5A_0C_4R,Vissai Saigon Hotel,4.0,Quận Phú,"Quận Phú Nhuận, TP. Hồ Chí Minh",Deluxe,Phòng Deluxe 2 Giường Đơn,Single/Twin,Phòng Deluxe 2 Giường Đơn,7604352,13579200,44.0,7.9,15.0,,4.3,0,0,No Deal,5,0,5,12/17/2025
Random_5A_0C_4R,A25 Hotel - 180 Nguyễn Trãi,4.0,Quận 1,"Quận 1, TP. Hồ Chí Minh",Standard/Superior,Phòng Superior Giường Đôi,Double/Large,Phòng Superior Giường Đôi,7484220,9239776,19.0,8.5,62.0,,1.3,0,1,No Deal,5,0,5,12/17/2025
Random_5A_0C_4R,Hoàng Oanh Hotel,2.0,Quận Phú,"Quận Phú Nhuận, TP. Hồ Chí Minh",Standard/Superior,Phòng Superior 4 Người,Other,Nhiều loại giường,1910000,1910000,0.0,7.8,5.0,,4.2,1,0,No Deal,5,0,5,12/17/2025
Random_5A_0C_4R,Vĩnh Phú Gia Hotel,0.0,Quận 7,"Quận 7, TP. Hồ Chí Minh",Standard/Superior,Phòng Có Giường Cỡ King,Double/Large,Phòng Có Giường Cỡ King,2160000,2880000,25.0,7.6,33.0,,5.0,1,0,No Deal,5,0,5,12/17/2025
Random_5A_0C_4R,Midas Hotel 3,3.0,Quận Bình,"Quận Bình Thạnh, TP. Hồ Chí Minh (Hàng Xanh)",Standard/Superior,Phòng Có Giường Cỡ Queen Và Bồn Tắm Spa,Double/Large,Phòng Có Giường Cỡ Queen Và Bồn Tắm Spa,3420000,3420000,0.0,8.6,11.0,9.3,2.4,0,0,No Deal,5,0,5,12/17/2025
Random_5A_0C_4R,Kim Yen Hotel,2.0,Quận Phú,"Quận Phú Nhuận, TP. Hồ Chí Minh",Standard/Superior,Phòng Tiêu Chuẩn Giường Đôi,Double/Large,Phòng Tiêu Chuẩn Giường Đôi,2167500,2167500,0.0,7.6,38.0,,3.4,1,0,No Deal,5,0,5,12/17/2025
Random_5A_0C_4R,Nhat Binh 2 Hotel,1.0,Quận Bình,"Quận Bình Thạnh, TP. Hồ Chí Minh",Deluxe,Phòng Deluxe Giường Đôi,Double/Large,4 giường đôi lớn,1400000,1400000,0.0,7.1,58.0,,4.2,1,0,No Deal,5,0,5,12/17/2025
Random_5A_0C_4R,Metropole Condo City Central Sy's Home,0.0,Other,TP. Hồ Chí Minh,Family/Large,Căn Hộ 3 Phòng Ngủ,Double/Large,"4 giường (1 giường đôi rất lớn, 1 giường sofa, 2 giường đôi lớn)",4524000,5800000,22.0,8.3,3.0,,1.4,0,0,Ưu Đãi Cuối Năm,5,0,5,12/17/2025
Random_5A_0C_4R,Minh Tam Hotel & Spa 3/2,3.0,Quận 10,"Quận 10, TP. Hồ Chí Minh",Deluxe,Phòng Deluxe Giường Đôi,Double/Large,1 giường đôi lớn,3997500,6150000,35.0,7.1,64.0,,2.3,0,1,No Deal,5,0,5,12/17/2025
Random_5A_0C_4R,Terra Royal Apartment D3 - 1 2 BR at City Center,3.0,Quận 3,"Quận 3, TP. Hồ Chí Minh",Family/Large,Căn Hộ 3 Phòng Ngủ,Double/Large,"3 giường (1 giường đơn, 2 giường đôi lớn)",4230769,7834758,46.0,6.0,8.0,,2.1,0,0,Ưu Đãi Cuối Năm,5,0,5,12/17/2025
Random_5A_0C_4R,Bin Bin Hotel 2 - Near Him Lam D7,1.0,Quận 7,"Quận 7, TP. Hồ Chí Minh",Deluxe,Phòng Deluxe,Double/Large,2 giường đôi lớn,2720000,2720000,0.0,7.8,26.0,,4.0,1,0,No Deal,5,0,5,12/17/2025
Random_5A_0C_4R,Venice Hotel,2.0,Other,TP. Hồ Chí Minh,Standard/Superior,Phòng Tiêu Chuẩn Giường Đôi,Double/Large,Phòng Tiêu Chuẩn Giường Đôi,1851320,3428372,46.0,7.9,15.0,9.3,4.3,0,0,Ưu Đãi Cuối Năm,5,0,5,12/17/2025
Random_5A_0C_4R,Song Xanh Hotel near SECC - FV,2.0,Quận 7,"Quận 7, TP. Hồ Chí Minh",Standard/Superior,Phòng Superior Giường Đôi,Double/Large,Phòng Superior Giường Đôi,2152800,3312000,35.0,6.7,48.0,,4.9,0,0,No Deal,5,0,5,12/17/2025
Random_5A_0C_4R,KHÁCH SẠN BẢO AN,0.0,Quận 10,"Quận 10, TP. Hồ Chí Minh",Standard/Superior,Phòng Giường Đôi,Double/Large,Phòng Giường Đôi,2600000,2600000,0.0,7.6,13.0,,4.1,1,0,No Deal,5,0,5,12/17/2025
Random_5A_0C_4R,Nhật Bình 2,0.0,Quận Bình,"Quận Bình Thạnh, TP. Hồ Chí Minh",Deluxe,Phòng Deluxe Giường Đôi,Double/Large,4 giường đôi lớn,1400000,1400000,0.0,6.2,21.0,,4.2,1,0,No Deal,5,0,5,12/17/2025
Random_5A_0C_4R,NEWROOM-1km 2 Bui Vien,3.0,Quận 5,"Quận 5, TP. Hồ Chí Minh",Deluxe,Phòng Deluxe Giường Đôi,Double/Large,1 giường đôi lớn,2480000,2480000,0.0,5.0,1.0,,2.9,1,0,No Deal,5,0,5,12/17/2025
Random_5A_0C_4R,The Passion Suites Hotel & Spa - Bui Thi Xuan Street,3.0,Quận 1,"Quận 1, TP. Hồ Chí Minh",Standard/Superior,Phòng Superior Có Giường Cỡ Queen,Double/Large,Phòng Superior Có Giường Cỡ Queen,5750000,11500000,50.0,7.4,53.0,,1.1,1,1,Ưu Đãi Cuối Năm,5,0,5,12/17/2025
Random_5A_0C_4R,Fusion Suites Saigon,4.0,Quận 1,"Quận 1, TP. Hồ Chí Minh",Presidential/Suite,Suite Đôi,Double/Large,2 giường đôi cực lớn,22625074,31177776,27.4,9.2,1.745,,1.1,0,1,Ưu Đãi Cuối Năm,5,0,5,12/17/2025
Random_5A_0C_4R,"SkyHaven Suites - D1mension building, Calm & Classy Spot",0.0,Quận 1,"Quận 1, TP. Hồ Chí Minh",Family/Large,Căn Hộ 3 Phòng Ngủ,Double/Large,3 giường đôi,6500000,6500000,0.0,10.0,3.0,,2.6,0,0,No Deal,5,0,5,12/17/2025
Random_5A_0C_4R,"Landmark 81 - Stay in the top of Vietnam - 1,2,3,4 bedroom Apartment",4.0,Quận Bình,"Quận Bình Thạnh, TP. Hồ Chí Minh (Hàng Xanh)",Family/Large,Căn Hộ 3 Phòng Ngủ,Double/Large,3 giường đôi,9500000,9500000,0.0,8.1,28.0,,3.0,0,0,No Deal,5,0,5,12/17/2025
Random_5A_0C_4R,Quynh Giang Hoang Viet,2.0,Quận Tân,"Quận Tân Bình, TP. Hồ Chí Minh",Deluxe,Phòng Deluxe Giường Đôi Có Ban Công,Double/Large,Phòng Deluxe Giường Đôi Có Ban Công,1700000,1700000,0.0,6.3,21.0,,5.0,1,0,No Deal,5,0,5,12/17/2025
Random_5A_0C_4R,NamiStay Sài Gòn Central Home,0.0,Quận 10,"Quận 10, TP. Hồ Chí Minh",Deluxe,Phòng Deluxe Giường Đôi Có Ban Công,Double/Large,Phòng Deluxe Giường Đôi Có Ban Công,3744000,4680000,20.0,10.0,3.0,,3.0,0,0,No Deal,5,0,5,12/17/2025
Random_5A_0C_4R,Eva Adam Hotel,2.0,Quận 7,"Quận 7, TP. Hồ Chí Minh",Presidential/Suite,Suite,Double/Large,1 giường đôi lớn,3204445,5934159,46.0,5.1,12.0,,4.1,0,0,Ưu Đãi Cuối Năm,5,0,5,12/17/2025
Random_5A_0C_4R,Acnos Grand Hotel,0.0,Quận 3,"Quận 3, TP. Hồ Chí Minh",Deluxe,Phòng Deluxe,Double/Large,1 giường đôi cực lớn,6210000,6900000,10.0,8.2,286.0,,1.5,1,1,No Deal,5,0,5,12/17/2025
Random_5A_0C_4R,S79 Sunflower Hotel & Spa,3.0,Quận 10,"Quận 10, TP. Hồ Chí Minh",Standard/Superior,Phòng Tiêu Chuẩn Có Giường Cỡ Queen,Double/Large,Phòng Tiêu Chuẩn Có Giường Cỡ Queen,4339992,4339992,0.0,5.4,8.0,,3.1,1,0,No Deal,5,0,5,12/17/2025
Random_5A_0C_4R,LeeVy District 7 - Quận 7 Hồ Chí Minh,4.0,Quận 7,"Quận 7, TP. Hồ Chí Minh",Other,Căn hộ 2 phòng ngủ nhìn ra cảnh thành phố,Double/Large,"3 giường (1 giường đôi rất lớn, 1 giường sofa, 1 giường đôi lớn)",7548043,9204930,18.0,7.9,42.0,,3.2,0,0,No Deal,5,0,5,12/17/2025
Random_5A_0C_4R,Equatorial Ho Chi Minh City,5.0,Quận 5,"Quận 5, TP. Hồ Chí Minh",Deluxe,Phòng Deluxe 2 Giường Đơn,Single/Twin,Phòng Deluxe 2 Giường Đơn,13392000,16740000,20.0,8.4,158.0,,2.7,0,0,No Deal,5,0,5,12/17/2025
Random_5A_0C_4R,Amanaki Thao Dien,0.0,Other,"Thảo Điền, TP. Hồ Chí Minh",Other,Amanaki Haven,Double/Large,4 giường đôi lớn,20063712,31349552,36.0,9.1,222.0,9.3,4.9,0,0,Ưu Đãi Cuối Năm,5,0,5,12/17/2025
Random_5A_0C_4R,H2T Home,3.0,Quận 1,"Quận 1, TP. Hồ Chí Minh (Pham Ngu Lao)",Standard/Superior,Phòng Giường Đôi,Double/Large,Phòng Giường Đôi,4049280,4049280,0.0,8.3,61.0,,1.4,0,0,No Deal,5,0,5,12/17/2025
Random_5A_0C_4R,Metropole Thu Thiem Luxury Residence by BeVista,4.0,Other,TP. Hồ Chí Minh,Premium/Luxury,Three-Bedroom Premium Apartment,Other,Three-Bedroom Premium Apartment,10400000,20000000,48.0,8.0,5.0,,1.4,0,0,No Deal,5,0,5,12/17/2025
Random_5A_0C_4R,Green Valley SECC,4.0,Quận 7,"Quận 7, TP. Hồ Chí Minh (Phú Mỹ Hưng)",Family/Large,Căn hộ 3 Phòng ngủ có Tầm nhìn,Double/Large,"3 giường (2 giường đôi, 1 giường đôi lớn)",3550999,3550999,0.0,10.0,1.0,,5.0,0,0,No Deal,5,0,5,12/17/2025
Random_5A_0C_4R,H2T Hotel Vip,3.0,Quận 1,"Quận 1, TP. Hồ Chí Minh (Pham Ngu Lao)",Deluxe,Phòng Deluxe Giường Đôi,Double/Large,4 giường đôi,3992000,3992000,0.0,9.7,6.0,,1.4,1,0,No Deal,5,0,5,12/17/2025
Random_5A_0C_4R,Urban Hotel,3.0,Quận Bình,"Quận Bình Thạnh, TP. Hồ Chí Minh",Standard/Superior,Phòng Tiêu Chuẩn Giường Đôi,Double/Large,Phòng Tiêu Chuẩn Giường Đôi,2856880,4264000,33.0,8.2,11.0,,4.2,0,0,Ưu Đãi Cuối Năm,5,0,5,12/17/2025
Random_5A_0C_4R,Lancaster Legacy Hotel & Apartments,5.0,Quận 1,"Quận 1, TP. Hồ Chí Minh",Apartment/Studio,Căn Hộ 1 Phòng Ngủ,Double/Large,4 giường đôi cực lớn,11788000,16840000,30.0,9.5,4.0,,1.8,0,0,No Deal,5,0,5,12/17/2025
Random_5A_0C_4R,Tree House,0.0,Quận Phú,"Quận Phú Nhuận, TP. Hồ Chí Minh",Standard/Superior,Phòng Giường Đôi,Double/Large,Phòng Giường Đôi,3520000,4400000,20.0,8.0,1.0,,3.3,0,0,No Deal,5,0,5,12/17/2025
Random_5A_0C_4R,HemTouch House - Nguyễn Văn Mai,0.0,Quận 3,"Quận 3, TP. Hồ Chí Minh",Deluxe,Phòng Deluxe Giường Đôi Có Ban Công,Double/Large,Phòng Deluxe Giường Đôi Có Ban Công,4755000,7925000,40.0,9.1,24.0,,2.0,0,1,Ưu Đãi Cuối Năm,5,0,5,12/17/2025
Random_5A_0C_4R,THE RICE HOTEL Gio Bien Rung Nui 180 - 190 Bui Vien,3.0,Quận 1,"Quận 1, TP. Hồ Chí Minh (Pham Ngu Lao)",Deluxe,Phòng Deluxe,Double/Large,"2 giường (1 giường đôi, 1 giường đôi lớn)",3814500,5086000,25.0,5.3,3.0,,1.3,0,0,No Deal,5,0,5,12/17/2025
Random_5A_0C_4R,Bin Bin Hotel 14 Near Vstar School D7,0.0,Quận 7,"Quận 7, TP. Hồ Chí Minh",Other,Phòng Tiêu Chuẩn Có Giường Cỡ King,Double/Large,2 giường đôi lớn,3096000,3440000,10.0,8.6,8.0,,3.7,1,0,No Deal,5,0,5,12/17/2025
Random_5A_0C_4R,Signature Boutique Hotel,3.0,Quận 5,"Quận 5, TP. Hồ Chí Minh",Deluxe,Phòng Deluxe Giường Đôi,Double/Large,1 giường đôi lớn,3987000,3987000,0.0,8.2,97.0,,2.9,0,1,No Deal,5,0,5,12/17/2025
Random_5A_0C_4R,Tan Hoang Long Hotel,0.0,Quận 5,"Quận 5, TP. Hồ Chí Minh",Standard/Superior,Phòng Tiêu Chuẩn Có Giường Cỡ Queen,Double/Large,Phòng Tiêu Chuẩn Có Giường Cỡ Queen,2090000,2090000,0.0,6.8,57.0,,2.6,1,0,No Deal,5,0,5,12/17/2025
Random_5A_0C_4R,Be Staycation Sai Gon,0.0,Quận Bình,"Quận Bình Thạnh, TP. Hồ Chí Minh (Hàng Xanh)",Apartment/Studio,Studio,Double/Large,1 giường đôi lớn,2955000,2955000,0.0,8.3,11.0,,2.2,0,0,No Deal,5,0,5,12/17/2025
Random_5A_0C_4R,Phú Gia 228 Lê Văn Lương,0.0,Quận 7,"Quận 7, TP. Hồ Chí Minh",Standard/Superior,Phòng Tiêu Chuẩn Giường Đôi,Double/Large,Phòng Tiêu Chuẩn Giường Đôi,2304000,2880000,20.0,7.4,20.0,,3.6,1,0,No Deal,5,0,5,12/17/2025
Random_5A_0C_4R,PP MAJESTIC French Suite-Central District-Skyline Dining Terrace,0.0,Quận 1,"Quận 1, TP. Hồ Chí Minh",Family/Large,Nhà 3 Phòng Ngủ,Double/Large,3 giường đôi lớn • Luôn có nôi (cũi) miễn phí,4500000,4500000,0.0,1.0,2.0,,1.9,0,0,No Deal,5,0,5,12/17/2025
Random_5A_0C_4R,The Cozy Nest,0.0,Other,"Thảo Điền, TP. Hồ Chí Minh",Standard/Superior,Phòng Giường Đôi,Double/Large,Phòng Giường Đôi,3318520,3318520,0.0,8.0,45.0,,4.5,1,0,No Deal,5,0,5,12/17/2025
Random_5A_0C_4R,Gia Bảo Hotel Quận 7,1.0,Quận 7,"Quận 7, TP. Hồ Chí Minh",Standard/Superior,Phòng Superior Giường Đôi,Double/Large,Phòng Superior Giường Đôi,1680000,1680000,0.0,4.8,14.0,,5.0,1,0,No Deal,5,0,5,12/17/2025
Random_5A_0C_4R,Landmark 81 Landmark 6 Landmark Plus,0.0,Quận Bình,"Quận Bình Thạnh, TP. Hồ Chí Minh (Hàng Xanh)",Standard/Superior,Phòng Giường Đôi,Double/Large,Phòng Giường Đôi,6400000,6400000,0.0,,,,3.3,0,0,No Deal,5,0,5,12/17/2025
